,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,54.273622324,5,24,124.4375138,1.74956856439,0.599580194768,0.189104658697,0.124768645071,14.7469964318
