,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,62.0573507468,5,24,140.004970645,61.8284054591,0.246148348849,0.208113858528,7.5809003599e-05,144.753448257
