,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,53.3973979423,5,24,122.685065036,14.0700420173,0.9012429265,0.112401687588,0.0369591704211,148.468889312
