,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,22.2238723195,5,24,60.3380137907,60.6324323817,0.99397875561,0.856195628563,0.405018290934,81.4294184344
