,iteration,success,nllh,k,N,bic,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,53.9246879666,4,24,120.561591255,0.411591553055,0.457943032652,0.219028670654,161.6295972
