,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,38.8945710019,5,24,93.6794111556,10.9279069458,0.726133652844,0.68987909631,0.099776052912,181.43216812
