,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,58.6500160799,5,24,133.190301312,39.4221310908,0.401352328026,0.224546969115,0.73642505699,1.59990223404
