,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,58.3773576853,5,24,132.644984522,0.0527484411686,0.454092104648,0.151894232679,0.120772947481,1.71129479666
