,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,80.437577342,5,24,176.765423836,75.915682118,0.185045874858,0.153708783044,0.527208572426,52.4878622041
