,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,53.7760162811,5,24,123.442301714,6.16137707517,0.998351691336,0.0764455632281,0.488706034645,16.2259254221
