,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,50.3642264566,5,24,116.618722065,7.60999234507,0.466692270502,0.426951073933,0.770680556945,2.55784062714
