,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),tau
0,0,True,82.4449762599,4,24,177.602167841,57.3603636921,0.239415698099,0.0572921014669,21.1014309022
