,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,56.4530981762,5,24,128.796465504,41.5746301891,0.47226385068,0.219091233663,0.44180017483,3.05879361618
