,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),tau
0,0,True,69.0072061256,4,24,150.726627573,65.3834953001,0.390705616792,0.115988387913,90.7164429677
