,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,76.5306514481,5,24,168.951572048,47.1004664949,0.198978895606,0.0775868504553,0.00708108074431,181.223579729
