,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,58.3013106112,5,24,132.492890374,1.32910066552,0.422262356398,0.179832815734,0.285119666434,1.2636536786
