,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,62.2862205154,4,24,137.284656352,61.8406462244,0.847394512111,0.0909384927027,351.351276853
