,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,79.0663858808,5,24,174.023040913,15.7228154387,0.209824365745,0.108676765089,0.105774810689,152.900623527
