,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,67.7649790967,5,24,151.420227345,1.40398748226,0.258001008138,0.165747427332,1.44901181947,0.746978515445
