,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,62.0663192106,5,24,140.022907573,48.7143035678,0.311665781067,0.261601609703,0.842644766424,5.77687866183
