,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,56.5819103313,5,24,129.054089814,4.26903631452,0.661529638531,0.16449738184,0.301948011396,15.8059544807
