,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,60.6060433928,5,24,137.102355937,41.5030163626,0.800809693342,0.0601664548965,0.343469531636,4.3110152324
