,problem,iteration,gen_N,gen_cp,gen_ss_mn,gen_theta,gen_prelec_gamma,bf_cp,bf_ss_mn,bf_theta,bf_s,bf_prelec_gamma
33,,1,,,,4,0.6,,,,0.355133380532,0.0100000000005
34,,1,,,,4,1,,,,14.967837292500001,0.84473808008899998
35,,1,,,,4,1.4,,,,30.0,1.9502556557900002
36,,1,,,,5,0.6,,,,0.40674457620099996,0.01
37,,1,,,,5,1,,,,15.1130681895,0.88537644294499995
38,,1,,,,5,1.4,,,,30.0,1.9700822363900004
39,,1,,,,7,0.6,,,,0.47367580251199998,0.0118675558561
40,,1,,,,7,1,,,,29.999999999899998,0.95774929870600001
41,,1,,,,7,1.4,,,,30.0,1.8616099040599998
42,,1,,,,9,0.6,,,,0.52197428595200002,0.0157911552271
43,,1,,,,9,1,,,,30.0,0.96635001956699995
44,,1,,,,9,1.4,,,,30.0,1.7823741171
45,,1,,,,15,0.6,,,,0.67732985489099995,0.021897400849999998
46,,1,,,,15,1,,,,20.338452770699998,0.95396574173500004
47,,1,,,,15,1.4,,,,25.065918181899999,1.68245044794
48,,2,,,,1,0.6,,,,0.19471848259100002,0.01
49,,2,,,,1,1,,,,8.2628010287800002,0.72253725477500008
50,,2,,,,1,1.4,,,,29.999999975500003,2.99999999999
51,,2,,,,2,0.6,,,,0.26706594541099998,0.01
52,,2,,,,2,1,,,,14.598574687000001,0.91508981037900006
53,,2,,,,2,1.4,,,,30.0,2.6689229869200002
54,,2,,,,3,0.6,,,,0.31248465894799998,0.01
55,,2,,,,3,1,,,,14.2235434546,0.858472309243
56,,2,,,,3,1.4,,,,29.891038639200001,1.9788619413399999
57,,2,,,,4,0.6,,,,0.35625773654700005,0.01
58,,2,,,,4,1,,,,18.3722082926,0.86329329289299994
59,,2,,,,4,1.4,,,,30.0,1.9321276389200002
60,,2,,,,5,0.6,,,,0.39824532015299996,0.01
61,,2,,,,5,1,,,,19.808237723199998,0.92108659392299996
62,,2,,,,5,1.4,,,,30.0,1.8740160828900001
63,,2,,,,7,0.6,,,,0.46661910266400003,0.012412846938399998
64,,2,,,,7,1,,,,20.5705179843,0.93518055795999999
65,,2,,,,7,1.4,,,,30.0,1.8837066218599998
66,,2,,,,9,0.6,,,,0.51112414571099996,0.01
67,,2,,,,9,1,,,,22.575520434800001,0.96479460716800003
68,,2,,,,9,1.4,,,,29.999999989999999,1.7179269821799998
69,,2,,,,15,0.6,,,,0.64942376809799995,0.022841127835800001
70,,2,,,,15,1,,,,29.999999999899998,0.95566768046000006
71,,2,,,,15,1.4,,,,25.565206209199999,1.65162144546
72,,3,,,,1,0.6,,,,0.19424300122699997,0.010000000049
73,,3,,,,1,1,,,,9.5426289413400003,0.83451053647200002
74,,3,,,,1,1.4,,,,30.0,2.8220440466299999
75,,3,,,,2,0.6,,,,0.24353770325500002,0.0100000000004
76,,3,,,,2,1,,,,10.3980366986,0.81174108278000001
77,,3,,,,2,1.4,,,,30.0,2.7119773737299995
78,,3,,,,3,0.6,,,,0.31736477397700003,0.01
79,,3,,,,3,1,,,,17.3416593846,0.90706394452099992
80,,3,,,,3,1.4,,,,30.0,2.0220447192800002
81,,3,,,,4,0.6,,,,0.34581159094499997,0.01
82,,3,,,,4,1,,,,13.5879982741,0.882919146662
83,,3,,,,4,1.4,,,,30.0,1.9777503966200001
84,,3,,,,5,0.6,,,,0.40003225796199998,0.01
85,,3,,,,5,1,,,,19.4338609488,0.89406838198899996
86,,3,,,,5,1.4,,,,23.7914905033,1.9997710815099998
87,,3,,,,7,0.6,,,,0.46960345875799997,0.011917654324100002
88,,3,,,,7,1,,,,21.9603217712,0.95117278776899994
89,,3,,,,7,1.4,,,,30.0,1.88676107137
90,,3,,,,9,0.6,,,,0.52332384763600004,0.0116463798563
91,,3,,,,9,1,,,,17.9594357866,0.9415420040700001
92,,3,,,,9,1.4,,,,25.5668673859,1.8456881188999998
93,,3,,,,15,0.6,,,,0.63336832898100004,0.015119396254700001
94,,3,,,,15,1,,,,21.5268224133,0.95985235167400007
95,,3,,,,15,1.4,,,,30.0,1.5787337991600001
96,,4,,,,1,0.6,,,,0.18902627799800001,0.01
97,,4,,,,1,1,,,,9.5804530861699995,0.8649921351119999
98,,4,,,,1,1.4,,,,29.999999995500001,3.0
99,,4,,,,2,0.6,,,,0.26969656933399999,0.01
100,,4,,,,2,1,,,,10.1145359637,0.86081286196799989
101,,4,,,,2,1.4,,,,29.999999985199999,2.9999999986799999
102,,4,,,,3,0.6,,,,0.30022371586999996,0.01
103,,4,,,,3,1,,,,16.364023836199998,0.90296336908399999
104,,4,,,,3,1.4,,,,30.0,1.9310619045200001
105,,4,,,,4,0.6,,,,0.36883922222300003,0.01
106,,4,,,,4,1,,,,22.075272051900001,0.87157968212500003
107,,4,,,,4,1.4,,,,30.0,1.9564391326099997
108,,4,,,,5,0.6,,,,0.41023103700499997,0.01
109,,4,,,,5,1,,,,14.874992203,0.89487990791200001
110,,4,,,,5,1.4,,,,30.0,1.8783461058200002
111,,4,,,,7,0.6,,,,0.43382166853999993,0.0100000000001
112,,4,,,,7,1,,,,26.711004548600002,0.92528063228400004
113,,4,,,,7,1.4,,,,30.0,1.9009269058099998
114,,4,,,,9,0.6,,,,0.51468352809100004,0.014944166252099999
115,,4,,,,9,1,,,,27.100023798800002,0.95939119248299998
116,,4,,,,9,1.4,,,,30.0,1.6957562187399999
117,,4,,,,15,0.6,,,,0.67011031977199997,0.023342604562700001
118,,4,,,,15,1,,,,27.036080264399999,0.958493741063
119,,4,,,,15,1.4,,,,29.999999999899998,1.651214591
120,,5,,,,1,0.6,,,,0.17058376831799998,0.01
121,,5,,,,1,1,,,,8.4374471110800009,0.82160482057799999
122,,5,,,,1,1.4,,,,29.999999993099998,3.0
123,,5,,,,2,0.6,,,,0.24727181826699998,0.01
124,,5,,,,2,1,,,,11.183306208099999,0.88135742657800009
125,,5,,,,2,1.4,,,,30.0,2.6320898175400003
126,,5,,,,3,0.6,,,,0.31049189452100001,0.01
127,,5,,,,3,1,,,,29.089706745999997,0.91281587957699994
128,,5,,,,3,1.4,,,,30.0,1.9576398447799999
129,,5,,,,4,0.6,,,,0.373757595567,0.01
130,,5,,,,4,1,,,,16.726182387400002,0.86245930631900003
131,,5,,,,4,1.4,,,,30.0,2.0275855196300001
132,,5,,,,5,0.6,,,,0.39607508149499998,0.0121895891786
133,,5,,,,5,1,,,,21.135987735,0.88547042656100006
134,,5,,,,5,1.4,,,,30.0,1.9349344040200001
135,,5,,,,7,0.6,,,,0.49937699545399999,0.013716994533500001
136,,5,,,,7,1,,,,30.0,0.97812087896300004
137,,5,,,,7,1.4,,,,26.882560870199999,1.91480827778
138,,5,,,,9,0.6,,,,0.54316693545100003,0.012684223486999999
139,,5,,,,9,1,,,,27.559142577800003,0.97224958053800004
140,,5,,,,9,1.4,,,,21.1243361368,1.9251126540299999
141,,5,,,,15,0.6,,,,0.65847068142499998,0.019485546718800002
142,,5,,,,15,1,,,,25.905688241799997,0.96505194935100003
143,,5,,,,15,1.4,,,,30.0,1.58221884898
144,,6,,,,1,0.6,,,,0.17917727301199998,0.01
145,,6,,,,1,1,,,,10.852276205899999,0.82250242442999999
146,,6,,,,1,1.4,,,,29.999999998200003,2.99982720121
147,,6,,,,2,0.6,,,,0.266401880767,0.01
148,,6,,,,2,1,,,,9.9876543932300006,0.85288124353899997
149,,6,,,,2,1.4,,,,30.0,2.7673032154900001
150,,6,,,,3,0.6,,,,0.27895722511499998,0.010000002177299998
151,,6,,,,3,1,,,,14.4441399042,0.87855806400800007
152,,6,,,,3,1.4,,,,28.356005076500001,2.0246814577200003
153,,6,,,,4,0.6,,,,0.375359585582,0.01
154,,6,,,,4,1,,,,30.0,0.93465684412499994
155,,6,,,,4,1.4,,,,30.0,1.9558767463799998
156,,6,,,,5,0.6,,,,0.40708710144900001,0.011463117424600001
157,,6,,,,5,1,,,,18.444428615899998,0.89143711206599996
158,,6,,,,5,1.4,,,,30.0,1.93872820945
159,,6,,,,7,0.6,,,,0.46156112321800002,0.01
160,,6,,,,7,1,,,,24.738908306399999,0.95117187994800001
161,,6,,,,7,1.4,,,,27.714841183800001,1.8808805288099999
162,,6,,,,9,0.6,,,,0.48197991213399999,0.01
163,,6,,,,9,1,,,,19.389692883599999,0.97055472601199999
164,,6,,,,9,1.4,,,,30.0,1.7571458673599998
165,,6,,,,15,0.6,,,,0.65148337245800003,0.034791523863400002
166,,6,,,,15,1,,,,24.472790583800002,0.95056630097000006
167,,6,,,,15,1.4,,,,25.3377587815,1.6985507586700002
168,,7,,,,1,0.6,,,,0.187560355786,0.0100000000002
169,,7,,,,1,1,,,,8.2866271426699996,0.90533334648399999
170,,7,,,,1,1.4,,,,29.999999993600003,2.99999999946
171,,7,,,,2,0.6,,,,0.26654274798599997,0.010000000243000001
172,,7,,,,2,1,,,,10.748602097400001,0.87985004163499991
173,,7,,,,2,1.4,,,,30.0,2.5594828776299998
174,,7,,,,3,0.6,,,,0.29356945820700003,0.01
175,,7,,,,3,1,,,,15.6369666971,0.89075352735799995
176,,7,,,,3,1.4,,,,24.073425952099999,2.0030568725200002
177,,7,,,,4,0.6,,,,0.36265507215099996,0.01
178,,7,,,,4,1,,,,22.430476776700001,0.89482706298899994
179,,7,,,,4,1.4,,,,30.0,1.97931873902
180,,7,,,,5,0.6,,,,0.37472925645499999,0.01
181,,7,,,,5,1,,,,19.5496763666,0.89282358457300004
182,,7,,,,5,1.4,,,,30.0,1.8725453453999998
183,,7,,,,7,0.6,,,,0.43538114023800001,0.01
184,,7,,,,7,1,,,,20.3155411973,0.95420834782399999
185,,7,,,,7,1.4,,,,23.841131213000001,1.9249618951099998
186,,7,,,,9,0.6,,,,0.53066420270799997,0.020379907717699999
187,,7,,,,9,1,,,,15.3635738728,0.93683934833199989
188,,7,,,,9,1.4,,,,22.775813729799999,1.8822738771
189,,7,,,,15,0.6,,,,0.64557274977799994,0.024592497414299998
190,,7,,,,15,1,,,,23.061463895900001,0.96365978424400001
191,,7,,,,15,1.4,,,,21.035474536799999,1.7643901847599999
192,,8,,,,1,0.6,,,,0.16175408020400001,0.01
193,,8,,,,1,1,,,,9.0177110803199998,0.79685713707100003
194,,8,,,,1,1.4,,,,29.999999985399999,2.9999999991799999
195,,8,,,,2,0.6,,,,0.26475043560199996,0.0100000000001
196,,8,,,,2,1,,,,12.618255606099998,0.89069404269899999
197,,8,,,,2,1.4,,,,29.9999999954,2.9999999999799996
198,,8,,,,3,0.6,,,,0.28543722951,0.0152334123923
199,,8,,,,3,1,,,,25.8552219611,0.890624384963
200,,8,,,,3,1.4,,,,29.999999999699998,1.9452853587000001
201,,8,,,,4,0.6,,,,0.34017191180299999,0.0100000000001
202,,8,,,,4,1,,,,14.657144500199999,0.85494705054199993
203,,8,,,,4,1.4,,,,30.0,2.0020587158600001
204,,8,,,,5,0.6,,,,0.39513873356500001,0.01
205,,8,,,,5,1,,,,29.999999999899998,0.93197523608300004
206,,8,,,,5,1.4,,,,30.0,1.96589537107
207,,8,,,,7,0.6,,,,0.44099871109800004,0.01
208,,8,,,,7,1,,,,22.310750214799999,0.95733141240700004
209,,8,,,,7,1.4,,,,30.0,1.883823257
210,,8,,,,9,0.6,,,,0.510768510447,0.011559046718500001
211,,8,,,,9,1,,,,27.804720006300002,0.96599223576500004
212,,8,,,,9,1.4,,,,29.128617232100002,1.9044009944599998
213,,8,,,,15,0.6,,,,0.63938855309699993,0.021025383753900003
214,,8,,,,15,1,,,,24.6873423525,0.94883523019899996
215,,8,,,,15,1.4,,,,29.193070759600001,1.65862456747
216,,9,,,,1,0.6,,,,0.16414479648999999,0.01
217,,9,,,,1,1,,,,8.2026084832699997,0.76425313481199997
218,,9,,,,1,1.4,,,,30.0,2.8141185527300001
219,,9,,,,2,0.6,,,,0.23544191060899999,0.01
220,,9,,,,2,1,,,,12.746504783099999,0.88203232383399999
221,,9,,,,2,1.4,,,,30.0,2.5735315350599999
222,,9,,,,3,0.6,,,,0.26421659722599999,0.0100000000002
223,,9,,,,3,1,,,,15.172752144,0.89614604837900003
224,,9,,,,3,1.4,,,,30.0,2.0231364835200001
225,,9,,,,4,0.6,,,,0.34930037365299998,0.01
226,,9,,,,4,1,,,,21.886604035200001,0.84858567904899995
227,,9,,,,4,1.4,,,,30.0,1.9546607354700003
228,,9,,,,5,0.6,,,,0.38289625455100001,0.01
229,,9,,,,5,1,,,,19.5683647832,0.90662096355100008
230,,9,,,,5,1.4,,,,29.358962564099997,2.01647820621
231,,9,,,,7,0.6,,,,0.46079176508599995,0.01
232,,9,,,,7,1,,,,25.246288294499998,0.94663508520200002
233,,9,,,,7,1.4,,,,30.0,1.9140073770599997
234,,9,,,,9,0.6,,,,0.51565009215300006,0.01
235,,9,,,,9,1,,,,22.667687432899999,0.96125177245900006
236,,9,,,,9,1.4,,,,30.0,1.734189175
237,,9,,,,15,0.6,,,,0.67705216670699997,0.01
238,,9,,,,15,1,,,,28.533174923099999,0.96176317291000013
239,,9,,,,15,1.4,,,,23.581180890300001,1.77376437936
