,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.00608136699593,1.49657984696,7.34776799793
1,1,True,2,1200,0.00608136699593,1.49657985028,7.34776790766
2,2,True,2,1200,0.00608136699593,1.49657985399,7.34776787168
3,3,True,2,1200,0.00608136699593,1.49657984946,7.34776802551
4,4,True,2,1200,0.00608136699593,1.49657985343,7.3477680039
