,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.0473141018798,1.61083783156,3.92647031543
1,1,True,2,120,0.0126227172452,1.04522374107,9.9999999999
2,2,True,2,120,0.0473141018798,1.61083778441,3.92647036812
