,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0463161056723,1.94317771399,2.35086156538
1,1,True,2,1200,0.000418348247886,1.04468862996,9.99999999991
2,2,True,2,1200,0.000418348247877,1.04468862334,9.99999999994
3,3,True,2,1200,0.000418348247874,1.0446886269,9.99999999996
4,4,True,2,1200,0.00041834824787,1.0446886233,9.99999999998
