,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.043379108715,3.0,0.340729301175
1,1,True,2,120,0.043379108715,3.0,0.340729277867
2,2,True,2,120,0.0616666666667,0.34098326073,3.90205084707e-18
