,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.19125,0.652373828104,8.54871728961e-15
1,1,True,2,120,0.19125,0.441485658914,0.0
2,2,True,2,120,0.00122471028631,1.64562770553,8.99513973887
