,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.00522271340665,2.09475102721,1.92958914617
1,1,True,2,120,0.00687410716969,1.13115994724,3.96559592422
2,2,True,2,120,0.1,0.514607600462,2.91834665283e-17
