,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.0424240203335,0.01,1.26658808239
1,1,True,2,120,0.085,2.57653785813,0.0
2,2,True,2,120,0.0850000000013,2.57014914679,8.46038902772e-12
