,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0815666666667,0.82963702153,3.9135361618e-15
1,1,True,2,1200,0.00135196731467,1.05997141334,7.45488067941
2,2,True,2,1200,0.00135196731467,1.059971413,7.45488061939
3,3,True,2,1200,0.00135196731467,1.05997141256,7.45488070269
4,4,True,2,1200,0.0815666666667,0.734541615684,6.62887087709e-17
