,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.00533918644502,1.04776974386,9.99999999999
1,1,True,2,120,0.00533918638722,1.04777082271,9.99999999973
2,2,True,2,120,0.00533918638692,1.0477707742,10.0
