,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.0610967452333,0.01,2.22814835923
1,1,True,2,120,0.130833333407,2.80985668013,5.71492829862e-10
2,2,True,2,120,0.0610967452333,0.0100000000001,2.22814943654
