,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0495095193938,0.01,2.03263317091
1,1,True,2,1200,0.0495095193938,0.01,2.03263326178
2,2,True,2,1200,0.126479166667,2.63829887116,1.35425258655e-12
3,3,False,2,1200,0.0495095193938,0.0100000000001,2.03263305792
4,4,True,2,1200,0.126479166667,2.84020220563,2.08793424498e-13
