,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.00201692047118,1.16657524661,3.22024961836
1,1,True,2,1200,0.00201692047118,1.16657524112,3.22024966941
2,2,True,2,1200,0.00201692047118,1.16657524497,3.2202496317
3,3,True,2,1200,0.00201692047118,1.16657524415,3.22024962727
4,4,True,2,1200,0.0905291666667,0.633443701408,2.98151250524e-17
