,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.00242372586013,1.07143837701,6.92240382801
1,1,True,2,120,0.0925,0.62359451162,2.30553108161e-16
2,2,True,2,120,0.0925,0.170715981252,0.0
