,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0822333333333,0.929823377771,4.49469948601e-13
1,1,True,2,1200,0.0294786668486,1.67343671325,2.4048172258
2,2,True,2,1200,8.44550761276e-05,1.05215579776,8.91775603145
3,3,True,2,1200,8.44550761276e-05,1.05215579774,8.91775605948
4,4,True,2,1200,0.0822333333333,0.896243866996,6.15556164285e-14
