,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.064689257802,0.01,1.21173562425
1,1,True,2,120,0.0485588392807,0.01,0.1008188171
2,2,True,2,120,0.0485588392807,0.0100000000002,0.100818802189
