,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,120,0.00533989395092,1.02980427833,9.8155548525
1,1,True,2,120,0.00533989395092,1.02980427855,9.81555480539
2,2,True,2,120,0.00533989395092,1.02980427857,9.81555489272
