,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.00177659862303,1.08124208889,6.37683324064
1,1,True,2,1200,0.00177659862303,1.0812420891,6.37683314656
2,2,True,2,1200,0.00177659862303,1.08124208971,6.3768331981
3,3,True,2,1200,0.00177659862303,1.08124208907,6.3768331688
4,4,True,2,1200,0.00177659862303,1.08124208882,6.37683325661
