,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,65.3218941055,5,24,146.534057363,530.180819899,0.496706811193,12.7326024341,574.13272966,719.450872623
