,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,54.4885789087,5,24,124.867426969,111.164851781,0.0324869272538,170.506949574,68.8038427017,421.782054075
