,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,48.0110180846,5,24,111.912305321,71.6672843208,0.120416922798,5.16739176059,57.2525262758,47.621687605
