,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,54.8146469884,5,24,125.519563129,6.9044174671,0.172976535529,0.720045034003,29.000125462,28.7372731295
