,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,85.5337104545,5,24,186.957690061,81.2760776706,0.319045095219,45.4530668885,16.3769362242,110.547394544
