,iteration,success,nllh,k,N,bic,c,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,60.172550803,5,24,136.235370758,36.2785449849,0.446248679121,1.27569316774,11.5452112652,18.4918255367
