,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,75.9884566552,5,24,167.867182462,41.7251973195,0.0217803024218,0.485826359839,21.9810872966,133.749986246
