,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,70.6193816622,5,24,157.129032476,349.941995311,0.0165748587755,31.5241129984,622.692299936,1675.60899397
