,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,71.2872305415,5,24,158.464730235,50.7667955937,0.109602096829,30.8903689736,62.3850686627,67.0171061728
