,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,66.9593906195,5,24,149.809050391,12.5722776773,0.0419085966142,1.44376502847,39.0284000447,103.862895242
