,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,64.0111645759,5,24,143.912598304,40.7780599931,0.0111483395178,83.2376716258,8.08274888065,121.717432977
