,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,22.3203902239,5,24,60.5310495996,19.392560557,0.0193407551901,29.1120868837,0.980404209812,3.47289952753
