,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,68.7629139313,5,24,153.416097014,44.6181042755,0.11170302061,0.456288318057,20.3582825032,166.04364143
