,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,55.1083346728,5,24,126.106938497,98.0395103937,0.0503888982254,6.05729219286,71.3078749538,190.066676304
