,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,59.8546792891,5,24,135.59962773,40.142689313,0.445727691153,6.79603571103,14.8008665562,23.8082668094
