,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,65.0063700564,5,24,145.903009265,1.3050856504,0.2173807163,5.69679001022,45.3714946665,57.9588343738
