,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,72.9199059156,6,24,164.908134813,47.2577193375,28.1428726546,0.156066752443,0.646523711618,80.8813783637,78.8643492292
