,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,71.5104634981,5,24,158.911196148,41.5928726297,0.0411411969881,131.610099296,123.556624951,195.649101009
