,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,22.5769115656,6,24,64.2221461134,12.3601352767,8.8307149687,1.37519239533,98.5661022043,0.188559369929,9.43496459906
