,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,31.542909014,5,24,78.9760871797,5.6490430083,0.434861398996,2.76532839857,1.98953323414,4.96638138001
