,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,16.5825043883,5,24,49.0552779284,215.10632303,1.17905085328,19.8483001815,0.402456657878,0.150845777452
