,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,60.2850980325,5,24,136.460465217,368.785020291,0.0134100043298,18.6381111201,412.039043691,1635.17287117
