,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,79.8173210168,5,24,175.524911185,52.8516023712,0.0365734835907,34.9716481867,97.3992663662,186.126715046
