,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,54.7665209069,5,24,125.423310966,41.1140185206,0.0115078955344,8.30305762492,0.908960643231,237.810220027
